stage,round,lobby,map,game_id,player,discord_id,of_name,placement,points,placement_pts,top5_bonus,kill_pts,reach_bonus,kills,final_tiles,minutes,result,end_reason
Semifinal,B1,C15,Asia,H1wF5Lr5,colmy,244261012042285056,War Loser Pete Hegseth,50,240,40,0,0,200,0,0,7.0,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[EU] Mjukpanda,1095766791587909734,FentPanda,51,246,39,0,7,200,1,0,6.4,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Andrey20054,663025493842460672,Andrei,52,238,38,0,0,200,0,0,6.1,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[DUCK] BBow,1106989734703669318,BBow,53,244,37,0,7,200,1,0,6.0,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Hi There,1369240350316564592,Hi There,54,235,35,0,0,200,0,0,6.0,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[un] trueanon listener,352980512643612672,trueanon listener,55,234,34,0,0,200,0,0,5.9,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Sodium=),708644613002625094,Sodium,56,233,33,0,0,200,0,0,5.8,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Mitch,1202428608380018740,VERSTAPPEN,57,232,32,0,0,200,0,0,5.8,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Cheesemaxing,832286969278365706,Cheesemaxing,58,230,30,0,0,200,0,0,5.7,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,StrikingSpliff,708423113259483186,Turbo,59,229,29,0,0,200,0,0,5.7,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[LBU] VarXard,1469000391751630932,VarXard,60,228,28,0,0,200,0,0,5.5,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,ALT,1270468159765217331,ALT,61,227,27,0,0,200,0,0,5.3,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,NoXOuT,186071411830292480,NoXOuT,62,228,26,0,2,200,2,0,5.3,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[UN] Geographic Edits,1281977843210784832,Geographic Edits,63,224,24,0,0,200,0,0,5.2,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Kirismarna,185334022920994816,Lakupipu,64,223,23,0,0,200,0,0,5.1,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,indrllz,838344220359393291,Indrllz,65,222,22,0,0,200,0,0,5.1,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,ranthis,365737272513134613,Anon566,66,221,21,0,0,200,0,0,5.0,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Lil dofy,459419959404134411,FR lil dofy,67,220,20,0,0,200,0,0,5.0,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,factory girl,1323051472870576181,PER MY LAST EMAIL,68,218,18,0,0,200,0,0,4.9,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Faris R,655510279383285783,Dictator Mbappe,69,217,17,0,0,200,0,0,4.9,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[CYN] Bane,827209418537959434,Bane,70,216,16,0,0,200,0,0,4.7,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,ditzy_sun,326913344969900033,Wysteria,71,215,15,0,0,200,0,0,4.6,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,NoPugBurritoForYou,778354358395076628,NoPugBurritoForYou,72,213,13,0,0,200,0,0,3.8,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Mousekey,1521722112535171143,MouseKey,73,212,12,0,0,200,0,0,3.8,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[UN] Ted,253408685177438208,Ted,74,211,11,0,0,200,0,0,3.7,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,[NRV] Raccoon,764730713718128690,notice me para_pie,75,210,10,0,0,200,0,0,3.5,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Azure,245020637230268428,Azure,76,209,9,0,0,200,0,0,3.5,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,HopeSlayer1,314059437155287040,H O P E,77,207,7,0,0,200,0,0,3.4,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Meldown1973,1272952447123587217,Meldown1973,78,206,6,0,0,200,0,0,3.4,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Andy.,466410771166003218,O w O,79,205,5,0,0,200,0,0,3.3,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Jloud,812738511303606273,The Trinity Trader,80,204,4,0,0,200,0,0,3.1,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Brishton,116383389879107588,Brishton,81,202,2,0,0,200,0,0,2.9,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Daniel,205439893873229824,Daniel,82,201,1,0,0,200,0,0,2.7,eliminated,DOMINATION
Semifinal,B1,C15,Asia,H1wF5Lr5,Goku._.Blackk,1173726955779129344,a Spaghetti,83,200,0,0,0,200,0,0,1.6,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[LBU] Ziyad,1042867662692302878,Ziyad,1,355,100,25,30,200,10,1963958,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Pyrrha,1433879692506693835,choom,2,323,98,18,7,200,2,203027,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,smeerkaas,313745254060916737,smeerkaas,3,315,96,12,7,200,2,115929,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[UN] ALPHA,1427766971583430766,ALPHA,4,332,94,8,30,200,9,69607,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[NRV] smsfun,1297199020191518812,smsfun,5,326,91,5,30,200,4,45018,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[LUX] TeNa,771775584584990771,TeNa,6,314,89,0,25,200,2,18934,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Ocho,418430269612359680,Ocho,7,317,87,0,30,200,3,6396,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[NRV] INGSOC,1245186835597103177,INGSOC,8,292,85,0,7,200,1,4951,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[NRV] Nagi,1422831611224916089,Nagi,9,283,83,0,0,200,0,3058,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[EU] Mjukpanda,1095766791587909734,FentPanda,10,303,81,0,22,200,3,2823,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Maxime Ndf,494175357109272576,GOUGOU GAGA,11,279,79,0,0,200,0,1411,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[NRV] StanleyJJ,1028415610423627877,NRV StanleyJJ,12,277,77,0,0,200,0,930,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[LBU] VarXard,1469000391751630932,VarXard,13,274,74,0,0,200,0,180,19.3,survived,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Cthad,742899589564203061,Cthad,14,279,72,0,7,200,1,0,19.3,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[JR] DougyJR,355158630221479937,DougyJr,15,270,70,0,0,200,0,0,19.0,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Puffer/Ceasar,700039961277366344,Ceasar,16,268,68,0,0,200,0,0,18.6,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Leszy,544277575850000414,Bla,17,269,66,0,3,200,2,0,17.1,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Hi There,1369240350316564592,Hi There,18,275,64,0,11,200,1,0,16.5,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,SVMURAI,253498848519913472,SVMURAI,19,281,62,0,19,200,2,0,16.4,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Cheesemaxing,832286969278365706,Cheesemaxing,20,266,60,0,6,200,1,0,16.2,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,miau miau cat island,177027997516169217,miau miau cat island,21,257,57,0,0,200,0,0,15.3,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[NRV] Raccoon,764730713718128690,notice me para_pie,22,255,55,0,0,200,0,0,15.3,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,colmy,244261012042285056,War Loser Pete Hegseth,23,255,53,0,2,200,1,0,14.9,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[CZSK] Mole,297312182939418624,Mole,24,251,51,0,0,200,0,0,14.8,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[EU] Chulee,156796420677042176,Chulee,25,249,49,0,0,200,0,0,14.7,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Kraken1as,1491805944227696711,Krakenias,26,261,47,0,14,200,3,0,14.7,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Coz,193633671683506176,Coz,27,245,45,0,0,200,0,0,14.6,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,ATOS,1050021439962624050,ATOS,28,243,43,0,0,200,0,0,13.9,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Sparkles,1369055572032356494,Sporkle,29,240,40,0,0,200,0,0,13.6,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[CYN] Chuma,325671276465094656,Chuma,30,240,38,0,2,200,1,0,13.0,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[FISH] Cyanosis,306455054636941322,Cyanosis,31,236,36,0,0,200,0,0,12.6,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[CYN] imperium romanum,1432038068977930250,imperium romanum,32,238,34,0,4,200,1,0,12.3,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Physma,352603913691856899,Physma,33,235,32,0,3,200,1,0,11.4,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[UN] Geographic Edits,1281977843210784832,Geographic Edits,34,230,30,0,0,200,0,0,11.3,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[CYN] Bane,827209418537959434,Bane,35,228,28,0,0,200,0,0,11.1,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Going2HydroYou,133749275262713856,Going2HydroYou,36,226,26,0,0,200,0,0,10.5,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[CZSK] DetoxMMO,392023080320368650,DetoxMMO,37,223,23,0,0,200,0,0,10.3,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[LUX] W4lle,467446206608572416,W4lle,38,221,21,0,0,200,0,0,10.2,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,[Xev]ラーメン,1251900133990465596,ramen,39,219,19,0,0,200,0,0,9.6,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Vaylushax,1246093875190169623,NoAlliances,40,217,17,0,0,200,0,0,9.6,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Tchoupi,706644518631374889,Sorrynoob,41,215,15,0,0,200,0,0,9.4,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,keicaldera,977357589979471933,Empire of Kei,42,213,13,0,0,200,0,0,8.0,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Daniel,205439893873229824,Daniel,43,211,11,0,0,200,0,0,7.4,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Andrey20054,663025493842460672,Andrei,44,209,9,0,0,200,0,0,7.1,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Kale,622431947339202561,kale,45,206,6,0,0,200,0,0,6.2,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,Kirismarna,185334022920994816,Lakupipu,46,204,4,0,0,200,0,0,5.9,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,pulanjuri,614866545784389642,European Federation,47,202,2,0,0,200,0,0,5.7,eliminated,DOMINATION
Final,A1,C16,Middle East,XLJtvPeo,dandanua,351761707833753601,DandanUA,48,200,0,0,0,200,0,0,5.6,eliminated,DOMINATION
