stage,round,lobby,map,game_id,player,discord_id,of_name,placement,points,placement_pts,top5_bonus,kill_pts,reach_bonus,kills,final_tiles,minutes,result,end_reason
Qualifier,R4,C5,Middle East,NDgw7uGt,Billy0706,1522733728680640639,billy0706,64,7,7,0,0,0,0,0,4.8,eliminated,DOMINATION
Qualifier,R4,C5,Middle East,NDgw7uGt,tanuki,1314109860232564801,tanuki,65,6,6,0,0,0,0,0,4.3,eliminated,DOMINATION
Qualifier,R4,C5,Middle East,NDgw7uGt,[un] trueanon listener,352980512643612672,trueanon listener,66,4,4,0,0,0,0,0,4.0,eliminated,DOMINATION
Qualifier,R4,C5,Middle East,NDgw7uGt,Penguin,1277658499911909428,Social Republic of Penguins,67,3,3,0,0,0,0,0,3.9,eliminated,DOMINATION
Qualifier,R4,C5,Middle East,NDgw7uGt,thekidwithaplan,483383051225792552,Thekidwithaplan,68,1,1,0,0,0,0,0,3.8,eliminated,DOMINATION
Qualifier,R4,C5,Middle East,NDgw7uGt,miau miau cat island,177027997516169217,miau miau cat island,69,0,0,0,0,0,0,0,1.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,make,723924699989409834,make14,1,155,100,25,30,0,6,1035673,15.5,survived,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[CYN] Chuma,325671276465094656,Chuma,2,147,99,18,30,0,9,253355,15.5,survived,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LBU] Zwiper,1053390182398840902,Zwiper,3,139,97,12,30,0,6,3147,15.5,survived,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[NRV] Space_Sheeep,742709922915024948,_0_Space_Sheeep,4,134,96,8,30,0,5,1222,15.5,survived,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Pyrrha,1433879692506693835,Pyrrha,5,130,95,5,30,0,7,172,15.5,survived,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Lukasssss,394433432891031552,Lukass,6,115,94,0,21,0,2,117,15.5,survived,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[JR] DougyJR,355158630221479937,DougyJr,7,122,92,0,30,0,4,66,15.5,survived,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,HopeSlayer1,314059437155287040,HopeSlayer1,8,102,91,0,11,0,2,0,15.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[BAGNO] Bembe,258985946756808704,Bembe,9,90,90,0,0,0,0,0,14.8,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LBU] Globi,305082654250762240,Globi,10,118,88,0,30,0,3,0,14.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[EU] Chulee,156796420677042176,Chulee,11,87,87,0,0,0,0,0,13.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,RuAWizard,1196126664338452612,Wizard County,12,110,86,0,24,0,2,0,13.0,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LUX] W4lle,467446206608572416,W4lle,13,98,85,0,13,0,2,0,12.8,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LBU] Ziyad,1042867662692302878,Ziyad,14,83,83,0,0,0,0,0,12.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Puck,879943503575146536,Puck,15,112,82,0,30,0,4,0,11.6,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[SPQR] Gix,257866880402849792,Gix,16,105,81,0,24,0,3,0,11.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Cheesemaxing,832286969278365706,Cheesemaxing,17,109,79,0,30,0,5,0,11.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Wicketman2,226869768165130240,wicketman2,18,108,78,0,30,0,6,0,11.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,factory girl,1323051472870576181,drink the dolls,19,78,77,0,1,0,1,0,10.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Konst,240124022438756352,Don_Konst,20,76,76,0,0,0,0,0,10.0,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Lunace,186880198816432128,Lunace,21,104,74,0,30,0,5,0,9.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,pulanjuri,614866545784389642,European Federation,22,73,73,0,0,0,0,0,9.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Pluto,1265955548956725251,Pluto,23,72,72,0,0,0,0,0,8.9,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Julians0,204233162555916288,Hentler,24,71,71,0,0,0,0,0,8.8,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,ThatOneHog,762888044973654036,Anon517,25,69,69,0,0,0,0,0,8.6,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Patanek,1443233459106746418,Patanek,26,72,68,0,4,0,2,0,8.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,bruhangela,1133341648898768956,AngelaWongEnQi,27,67,67,0,0,0,0,0,8.4,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Coz,193633671683506176,Coz,28,65,65,0,0,0,0,0,8.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,uni,861894838109863936,uni,29,64,64,0,0,0,0,0,8.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,sorrow,898314658941906975,Sorrow,30,63,63,0,0,0,0,0,8.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Ignaszolo,1415314520926195875,Ignaszollo,31,62,62,0,0,0,0,0,8.0,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[NRV] smsfun,1297199020191518812,NRV smsfun,32,60,60,0,0,0,0,0,7.9,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[RLM] ⚒️ Soviet Romanum ⭐,271076896077381633,Soviet Romanum,33,59,59,0,0,0,0,0,7.9,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[AST] SPoS,1031621249832591420,SPoS,34,80,58,0,22,0,3,0,7.9,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Mousekey,1521722112535171143,MouseKey,35,56,56,0,0,0,0,0,7.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,keicaldera,977357589979471933,Empire of Kei,36,55,55,0,0,0,0,0,7.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Kpu,384023106886303744,Zoulou,37,65,54,0,11,0,3,0,7.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Mr_rim,787373218854862868,BZH,38,53,53,0,0,0,0,0,7.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Lud0O,688008318911774743,Lud0O,39,55,51,0,4,0,1,0,7.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Billy0706,1522733728680640639,billy0706,40,50,50,0,0,0,0,0,7.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[NRV] WHALEFall,618434469032099851,WHALEFall,41,49,49,0,0,0,0,0,7.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LBU] Zorbix,708624453579440218,Zorbix,42,50,47,0,3,0,1,0,7.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,kozjar,281084444746579968,Always Retaliate,43,46,46,0,0,0,0,0,6.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Naaga,263603891138985984,Naaga,44,45,45,0,0,0,0,0,6.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,aprilfools,854829762861465630,Wawa2048,45,44,44,0,0,0,0,0,6.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[Xev]ラーメン,1251900133990465596,ramen,46,56,42,0,14,0,1,0,6.6,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[UN] ALPHA,1427766971583430766,ALPHA,47,41,41,0,0,0,0,0,6.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Dmq,1277992429827653682,Dmq,48,42,40,0,2,0,1,0,6.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Deathwatch,229089937956274176,Deathwatch,49,38,38,0,0,0,0,0,6.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Big_O,642818479505801226,Big_O 99,50,37,37,0,0,0,0,0,5.9,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Rimuru_Tempest,902157919360020543,Mister Trader,51,36,36,0,0,0,0,0,5.9,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Geda,853344431281405972,GEDA,52,35,35,0,0,0,0,0,5.8,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Naeshonn,204722469284741120,Naeshiggle,53,33,33,0,0,0,0,0,5.6,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,STUFF WUFF921,773247251770114059,Anon800,54,32,32,0,0,0,0,0,5.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Anglio,396794531938304000,Anglio,55,31,31,0,0,0,0,0,5.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[NRV] Nagi,1422831611224916089,NRV paraNoid,56,29,29,0,0,0,0,0,5.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[NSF] Cori,1412963514775109642,Cori,57,28,28,0,0,0,0,0,5.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,TheCopperBard | she/her,484170090980573185,TheCopperBard,58,27,27,0,0,0,0,0,5.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Zekromvoid,1417849694205378580,IronEmpire,59,26,26,0,0,0,0,0,5.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[NRV] StanleyJJ,1028415610423627877,NRV StanleyJJ,60,24,24,0,0,0,0,0,5.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LUX] eef,454775365907251210,Eef WANTS trade,61,23,23,0,0,0,0,0,5.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[un] trueanon listener,352980512643612672,trueanon listener,62,22,22,0,0,0,0,0,4.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[NRV] INGSOC,1245186835597103177,INGSOC,63,23,21,0,2,0,1,0,4.3,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,bibizu,707016941256179783,bibizu,64,19,19,0,0,0,0,0,4.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[DUCK] BBow,1106989734703669318,Bbow,65,18,18,0,0,0,0,0,4.2,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Tom,677191685180096525,CLAN,66,17,17,0,0,0,0,0,4.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,thekidwithaplan,483383051225792552,Thekidwithaplan,67,30,15,0,15,0,1,0,4.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Yellowbiscuit,1498752330886283266,Yellowbiscuit,68,14,14,0,0,0,0,0,4.0,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,remiliod,833349121574305792,ADHD RD,69,13,13,0,0,0,0,0,3.9,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LUX] TeNa,771775584584990771,TeNa,70,12,12,0,0,0,0,0,3.8,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,miau miau cat island,177027997516169217,miau miau cat island,71,10,10,0,0,0,1,0,3.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,YouBee,393943458181677056,YouBee,72,9,9,0,0,0,0,0,3.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,Kyledoesstuff?,1518319225704419349,Kyledoesstuff,73,8,8,0,0,0,0,0,3.5,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[Xev]aki,1076777741548003480,aki,74,6,6,0,0,0,0,0,3.4,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,NIKAS,715983593574367242,NIKAS,75,5,5,0,0,0,0,0,3.4,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[LUX] Natsume,760182191421653003,Natsume,76,4,4,0,0,0,0,0,3.1,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,[PENEK] Pentium 4,717364086874046584,Pentium 4,77,3,3,0,0,0,0,0,2.8,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,steffguimove,376432632046551047,Steff,78,1,1,0,0,0,0,0,2.7,eliminated,DOMINATION
Qualifier,R5,C6,Strait of Gibraltar,PqV587wu,frogs,490153103073738763,frogs,79,0,0,0,0,0,0,0,2.5,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[LBU] Zorbix,708624453579440218,Zorbix,1,155,100,25,30,0,9,389755,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[UN] ALPHA,1427766971583430766,ALPHA,2,146,98,18,30,0,12,86606,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[NRV] WHALEFall,618434469032099851,WHALEFall,3,139,97,12,30,0,5,2502,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[NRV] Nagi,1422831611224916089,NRV paraNoid,4,133,95,8,30,0,13,1963,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,ThatOneHog,762888044973654036,Anon517,5,118,94,5,19,0,3,1030,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[AST] SPoS,1031621249832591420,SPoS,6,94,92,0,2,0,1,701,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[UN] Geographic Edits,1281977843210784832,Geographic Edits,7,121,91,0,30,0,8,327,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[NRV] StanleyJJ,1028415610423627877,NRV StanleyJJ,8,119,89,0,30,0,3,322,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[PENEK] Pentium 4,717364086874046584,Pentium 4,9,118,88,0,30,0,5,293,16.6,survived,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Rimuru_Tempest,902157919360020543,Mister Trader,10,116,86,0,30,0,6,0,16.6,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Geda,853344431281405972,GEDA,11,102,84,0,18,0,2,0,16.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Yellowbiscuit,1498752330886283266,Yellowbiscuit,12,113,83,0,30,0,3,0,15.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,FeetOnMySheep,1075043948910886982,King Baldwin IV,13,81,81,0,0,0,0,0,15.5,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Puck,879943503575146536,Puck,14,109,80,0,29,0,3,0,14.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Pluto,1265955548956725251,Pluto,15,106,78,0,28,0,3,0,13.9,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,keicaldera,977357589979471933,Empire of Kei,16,77,77,0,0,0,0,0,11.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[Xev]aki,1076777741548003480,aki,17,75,75,0,0,0,0,0,11.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[DUCK] BBow,1106989734703669318,Bbow,18,73,73,0,0,0,0,0,10.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[NRV] INGSOC,1245186835597103177,INGSOC,19,72,72,0,0,0,0,0,10.4,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Lud0O,688008318911774743,Lud0O,20,74,70,0,4,0,1,0,10.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[CYN] imperium romanum,1432038068977930250,imperium romanum,21,79,69,0,10,0,1,0,10.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[LUX] eef,454775365907251210,Eef WANTS trade,22,73,67,0,6,0,1,0,9.7,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,remiliod,833349121574305792,ADHD RD,23,69,66,0,3,0,1,0,9.7,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,frogs,490153103073738763,frogs,24,64,64,0,0,0,0,0,9.4,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Cheesemaxing,832286969278365706,Cheesemaxing,25,67,63,0,4,0,2,0,9.4,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[un] trueanon listener,352980512643612672,trueanon listener,26,61,61,0,0,0,0,0,9.2,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,kozjar,281084444746579968,Always Retaliate,27,59,59,0,0,0,0,0,9.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Tom,677191685180096525,CLAN,28,72,58,0,14,0,2,0,9.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Patanek,1443233459106746418,Patanek,29,56,56,0,0,0,0,0,9.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Coz,193633671683506176,Coz,30,55,55,0,0,0,0,0,8.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,catman,821445573059149854,PillowPrincess,31,60,53,0,7,0,1,0,8.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,uni,861894838109863936,uni,32,52,52,0,0,0,0,0,8.3,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,sorrow,898314658941906975,Sorrow,33,50,50,0,0,0,0,0,8.2,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,miau miau cat island,177027997516169217,miau miau cat island,34,48,48,0,0,0,0,0,8.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,SeafightWE,1517286914917666903,ELLHNIKO DHMOSIO,35,51,47,0,4,0,1,0,8.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Kpu,384023106886303744,Zoulou,36,46,45,0,1,0,1,0,8.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Mr_rim,787373218854862868,BZH,37,44,44,0,0,0,0,0,7.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,STUFF WUFF921,773247251770114059,Anon800,38,42,42,0,0,0,0,0,6.9,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,TheCopperBard | she/her,484170090980573185,TheCopperBard,39,41,41,0,0,0,0,0,6.6,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Dmq,1277992429827653682,Dmq,40,39,39,0,0,0,1,0,6.5,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[NRV] smsfun,1297199020191518812,NRV smsfun,41,38,38,0,0,0,0,0,6.4,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,steffguimove,376432632046551047,Steff,42,36,36,0,0,0,0,0,6.2,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[Xev]ラーメン,1251900133990465596,ramen,43,34,34,0,0,0,0,0,6.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Ralphcat,551655629308035093,Ralphcat,44,33,33,0,0,0,0,0,6.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,bibizu,707016941256179783,bibizu,45,31,31,0,0,0,0,0,5.9,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Zekromvoid,1417849694205378580,IronEmpire,46,30,30,0,0,0,0,0,5.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Big_O,642818479505801226,Big_O 99,47,28,28,0,0,0,0,0,5.6,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,NIKAS,715983593574367242,NIKAS,48,27,27,0,0,0,0,0,5.4,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,thekidwithaplan,483383051225792552,Thekidwithaplan,49,25,25,0,0,0,0,0,5.2,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[NSF] Cori,1412963514775109642,Cori,50,23,23,0,0,0,0,0,4.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Julians0,204233162555916288,Hentler,51,22,22,0,0,0,0,0,4.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Anglio,396794531938304000,Anglio,52,20,20,0,0,0,0,0,4.8,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Konst,240124022438756352,Don_Konst,53,19,19,0,0,0,0,0,4.7,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Naeshonn,204722469284741120,Naeshiggle,54,17,17,0,0,0,0,0,4.7,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Penguin,1277658499911909428,Social Republic of Penguins,55,16,16,0,0,0,0,0,4.5,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Kabi,1144280814645940304,Kabi,56,14,14,0,0,0,0,0,4.5,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,pulanjuri,614866545784389642,European Federation,57,13,13,0,0,0,0,0,4.1,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Ignaszolo,1415314520926195875,Ignaszollo,58,11,11,0,0,0,0,0,4.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Deathwatch,229089937956274176,Deathwatch,59,9,9,0,0,0,0,0,4.0,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Billy0706,1522733728680640639,billy0706,60,8,8,0,0,0,0,0,3.6,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Fraty,332487228263628801,Fraty,61,6,6,0,0,0,0,0,3.5,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,aprilfools,854829762861465630,Wawa2048,62,5,5,0,0,0,0,0,3.4,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,Mousekey,1521722112535171143,MouseKey,63,3,3,0,0,0,0,0,3.2,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,[RLM] ⚒️ Soviet Romanum ⭐,271076896077381633,Soviet Romanum,64,2,2,0,0,0,0,0,2.6,eliminated,DOMINATION
Qualifier,R6,C7,Between Two Seas,bWW3UvDp,YouBee,393943458181677056,YouBee,65,0,0,0,0,0,0,0,2.6,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[LBU] Zorbix,708624453579440218,Zorbix,1,355,100,25,30,200,8,2179704,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,make,723924699989409834,make14,2,346,98,18,30,200,17,470472,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,Coz,193633671683506176,Coz,3,338,96,12,30,200,6,55690,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[BAGNO] Bembe,258985946756808704,Bembe,4,332,94,8,30,200,3,1388,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[LBU] Zwiper,1053390182398840902,Zwiper,5,322,92,5,25,200,3,677,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[UN] Geographic Edits,1281977843210784832,Geographic Edits,6,310,90,0,20,200,2,81,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[NRV] Space_Sheeep,742709922915024948,_0_Space_Sheeep,7,310,88,0,22,200,3,2,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[LUX] eef,454775365907251210,Eef WANTS trade,8,288,86,0,2,200,1,1,17.1,survived,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[NRV] smsfun,1297199020191518812,NRV smsfun,9,314,84,0,30,200,6,0,17.1,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[PENEK] Pentium 4,717364086874046584,Pentium 4,10,312,82,0,30,200,5,0,16.4,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[NRV] WHALEFall,618434469032099851,WHALEFall,11,280,80,0,0,200,0,0,16.2,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,Rimuru_Tempest,902157919360020543,Mister Trader,12,307,78,0,29,200,3,0,16.1,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,Dmq,1277992429827653682,Dmq,13,276,76,0,0,200,0,0,15.8,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[CYN] imperium romanum,1432038068977930250,imperium romanum,14,275,75,0,0,200,0,0,15.8,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,Ignaszolo,1415314520926195875,Ignaszollo,15,273,73,0,0,200,0,0,14.6,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,factory girl,1323051472870576181,drink the dolls,16,300,71,0,29,200,3,0,14.3,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[UN] ALPHA,1427766971583430766,ALPHA,17,269,69,0,0,200,0,0,14.0,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,uni,861894838109863936,uni,18,270,67,0,3,200,1,0,14.0,eliminated,DOMINATION
Semifinal,B1,C8,Middle East,8o457EAn,[Xev]ラーメン,1251900133990465596,ramen,19,265,65,0,0,200,0,0,14.0,eliminated,DOMINATION
